latitude,longitude,area_in_meters,confidence,full_plus_code,zone_id
-33.43187663,-70.63487006,121.497,0.8768,47RFH998+63RR,Z1
-33.44402596,-70.62945146,77.5245,0.7999,47RFH94C+96MW,Z1
-33.4361912,-70.62748646,66.9529,0.8037,47RFH97F+G2C7,Z1
-33.43463864,-70.6200305,13.7864,0.6708,47RFH98H+4XXC,Z1
-33.43851707,-70.62552455,149.5851,0.8163,47RFH96F+HQX6,Z1
-33.44098791,-70.62512471,13.1406,0.7014,47RFH95F+JX2C,Z1
-33.43526045,-70.62491839,28.6184,0.7051,47RFH97G+V2WG,Z1
-33.43407648,-70.62561836,22.3531,0.7575,47RFH98F+9Q6R,Z1
-33.42367036,-70.61303862,123.5138,0.6554,47RFH9GP+GQP5,Z1
-33.4359814,-70.61890175,431.6879,0.9291,47RFH97J+JC5J,Z1
-33.43983458,-70.63515561,81.2473,0.8766,47RFH967+3W9J,Z1
-33.4343097,-70.62513158,139.8897,0.8226,47RFH98F+7WHQ,Z1
-33.43855955,-70.61841002,154.1211,0.895,47RFH96J+HJGQ,Z1
-33.4386935,-70.61772078,65.5786,0.6608,47RFH96J+GWC9,Z1
-33.42963225,-70.6387837,82.9737,0.812,47RFH9C6+4FWQ,Z1
-33.43439296,-70.63250756,22.5063,0.794,47RFH988+6XX9,Z1
-33.42868892,-70.6116971,79.9996,0.7391,47RFH9CQ+G8FG,Z1
-33.42492361,-70.61686743,57.6565,0.6803,47RFH9GM+27J2,Z1
-33.43305678,-70.60953732,22.5132,0.6807,47RFH98R+Q5GQ,Z1
-33.42405347,-70.61247015,131.0232,0.657,47RFH9GQ+92CX,Z1
-33.44032715,-70.62954582,271.3164,0.9242,47RFH95C+V58W,Z1
-33.44252932,-70.62654597,114.9764,0.8669,47RFH94F+X9PW,Z1
-33.44072469,-70.6338906,191.2956,0.7983,47RFH958+PC94,Z1
-33.44445249,-70.62523037,22.6635,0.7293,47RFH94F+6W6W,Z1
-33.43298853,-70.63120109,86.1958,0.8306,47RFH989+RG3G,Z1
-33.44244899,-70.62005743,123.087,0.9181,47RFH95H+2XG2,Z1
-33.43759954,-70.61731616,98.5949,0.8355,47RFH96M+X375,Z1
-33.44361001,-70.6194494,220.032,0.8722,47RFH94J+H63G,Z1
-33.43166113,-70.62873568,292.6952,0.7826,47RFH99C+8GJF,Z1
-33.43165841,-70.61668461,271.8789,0.8543,47RFH99M+88PJ,Z1
-33.44420832,-70.60205482,77.2062,0.7707,47RFH94X+858J,Z1
-33.42238892,-70.63987952,204.4542,0.8495,47RFH9H6+22XH,Z1
-33.43918756,-70.62378331,681.6005,0.9467,47RFH96G+8FGH,Z1
-33.42856035,-70.61661923,899.9212,0.949,47RFH9CM+H9CC,Z1
-33.43813369,-70.61372033,96.0746,0.7243,47RFH96P+PGRQ,Z1
-33.43990625,-70.61632032,59.6598,0.8449,47RFH96M+2FMP,Z1
-33.4352723,-70.62072359,8.9137,0.7075,47RFH97H+VPR5,Z1
-33.42454475,-70.61492707,56.9854,0.8108,47RFH9GP+52P7,Z1
-33.43058416,-70.62631673,378.0785,0.8177,47RFH99F+QF7Q,Z1
-33.43285099,-70.60975157,393.667,0.9173,47RFH98R+V35X,Z1
-33.43130905,-70.61554115,213.1457,0.8661,47RFH99M+FQGP,Z1
-33.43761615,-70.62803284,14.8684,0.6986,47RFH96C+XQ49,Z1
-33.42291825,-70.60581288,21.1867,0.6686,47RFH9GV+RMM9,Z1
-33.43711933,-70.62774391,194.7686,0.8184,47RFH97C+5W26,Z1
-33.42360918,-70.63973772,101.2207,0.7659,47RFH9G6+H42M,Z1
-33.4435094,-70.61369436,60.6515,0.7406,47RFH94P+HGVQ,Z1
-33.4245982,-70.61519395,200.4475,0.8698,47RFH9GM+5W75,Z1
-33.44177727,-70.63263851,93.2259,0.8473,47RFH958+7WQW,Z1
-33.43181592,-70.6387166,139.2088,0.8327,47RFH996+7GF6,Z1
-33.43315274,-70.6317628,157.0287,0.7938,47RFH989+P7QW,Z1
-33.43972458,-70.60632744,36.9289,0.7003,47RFH96V+4F74,Z1
-33.43818834,-70.63704025,38.9173,0.7043,47RFH967+P5GG,Z1
-33.43640273,-70.61960441,64.4768,0.7678,47RFH97J+C5JW,Z1
-33.44497,-70.60889262,362.8151,0.8213,47RFH94R+2C97,Z1
-33.44165346,-70.60060396,407.5858,0.9085,47RFH95X+8QJW,Z1
-33.43261664,-70.61316116,38.139,0.736,47RFH98P+XP49,Z1
-33.42066102,-70.61864998,66.2982,0.7149,47RFH9HJ+PGQC,Z1
-33.42823402,-70.60155276,325.0302,0.8915,47RFH9CX+P94M,Z1
-33.43200633,-70.61427742,27.27,0.7649,47RFH99P+57XJ,Z1
-33.4402324,-70.62834604,27.9488,0.6548,47RFH95C+WM2Q,Z1
-33.43278781,-70.63042762,33.3013,0.6816,47RFH989+VRPF,Z1
-33.43681518,-70.61297079,46.5273,0.8662,47RFH97P+7RC9,Z1
-33.43198,-70.63215648,112.1305,0.8391,47RFH999+644X,Z1
-33.43619431,-70.6038304,83.3423,0.7567,47RFH97W+GFF7,Z1
-33.43757834,-70.60721912,35.3013,0.7881,47RFH96V+X46X,Z1
-33.43791781,-70.63095885,481.7927,0.878,47RFH969+RJM7,Z1
-33.43957948,-70.63409209,46.0813,0.6925,47RFH968+597R,Z1
-33.44258589,-70.60295839,212.6954,0.8186,47RFH94W+XR7F,Z1
-33.42729733,-70.61624951,23.4495,0.6731,47RFH9FM+3GJ2,Z1
-33.42162086,-70.6215171,20.2231,0.6833,47RFH9HH+9953,Z1
-33.44121427,-70.6309575,90.5689,0.8531,47RFH959+GJ7F,Z1
-33.43278671,-70.63159127,176.1052,0.9105,47RFH989+V9MC,Z1
-33.4401582,-70.62926952,241.4148,0.8574,47RFH95C+W7QM,Z1
-33.44453127,-70.61385347,79.7068,0.7872,47RFH94P+5FJP,Z1
-33.42635482,-70.60988458,161.6488,0.8937,47RFH9FR+F25W,Z1
-33.4303398,-70.61891149,65.1872,0.7354,47RFH99J+VC8H,Z1
-33.42245041,-70.61500557,660.1429,0.8333,47RFH9HM+2X9X,Z1
-33.43867672,-70.60438558,196.2619,0.9188,47RFH96W+G6HW,Z1
-33.44034817,-70.62900403,10.5291,0.6741,47RFH95C+V995,Z1
-33.43929527,-70.61813106,310.9208,0.9464,47RFH96J+7PQ5,Z1
-33.42344892,-70.60291391,1099.0325,0.929,47RFH9GW+JRG5,Z1
-33.42402978,-70.60462026,121.3915,0.9062,47RFH9GW+95JR,Z1
-33.4433668,-70.62469567,14.5464,0.71,47RFH94G+M438,Z1
-33.44184361,-70.61996099,11.5186,0.6547,47RFH95J+7276,Z1
-33.44089684,-70.61699872,8.334,0.7308,47RFH95M+J6R2,Z1
-33.42575069,-70.61029869,882.4026,0.9142,47RFH9FQ+MVWV,Z1
-33.44333488,-70.62870732,113.2113,0.8181,47RFH94C+MG7M,Z1
-33.43949582,-70.61874113,878.7424,0.7854,47RFH96J+6G23,Z1
-33.44032411,-70.62633562,55.8335,0.6831,47RFH95F+VFF3,Z1
-33.44476301,-70.61569982,20.8167,0.7648,47RFH94M+3PVG,Z1
-33.42722808,-70.60905797,179.0655,0.9167,47RFH9FR+494R,Z1
-33.43795861,-70.62579078,22.9899,0.7036,47RFH96F+RM8P,Z1
-33.43657128,-70.63166714,14.6943,0.7031,47RFH979+98G4,Z1
-33.43237525,-70.61094147,380.0249,0.901,47RFH99Q+2JVX,Z1
-33.43243169,-70.63768928,207.3668,0.9,47RFH996+2WFQ,Z1
-33.43155091,-70.61565318,50.9885,0.7524,47RFH99M+9PHR,Z1
-33.43826787,-70.63232035,158.6279,0.75,47RFH969+M3V8,Z1
-33.44208131,-70.61762002,112.8948,0.8806,47RFH95J+5X6J,Z1
-33.44283986,-70.62100516,14.292,0.6832,47RFH94H+VH9H,Z1
-33.43460917,-70.6375247,96.7607,0.7117,47RFH986+5X5J,Z1
-33.42889474,-70.60913142,44.7435,0.7494,47RFH9CR+C8X9,Z1
-33.43470039,-70.63295641,91.8948,0.74,47RFH988+4R7V,Z1
-33.44464947,-70.6148109,18.6872,0.705,47RFH94P+43W2,Z1
-33.44061303,-70.60493311,182.7947,0.8781,47RFH95W+Q24C,Z1
-33.44351888,-70.6280087,55.6089,0.7162,47RFH94C+HQX8,Z1
-33.43247974,-70.62325941,75.1203,0.7294,47RFH99G+2M5W,Z1
-33.42963082,-70.62298776,183.7922,0.8901,47RFH9CG+4RRM,Z1
-33.44113944,-70.63364424,333.3367,0.8827,47RFH958+GGXF,Z1
-33.44194845,-70.60532364,298.8059,0.8885,47RFH95V+6VF4,Z1
-33.43391173,-70.63513345,71.7824,0.7335,47RFH987+CWQG,Z1
-33.4268852,-70.63555977,23.4117,0.703,47RFH9F7+6QWC,Z1
-33.43314305,-70.60980434,164.5194,0.7666,47RFH98R+P3W7,Z1
-33.43923192,-70.61884406,13.9017,0.7009,47RFH96J+8F2Q,Z1
-33.44117415,-70.61575801,53.1888,0.7613,47RFH95M+GMQ4,Z1
-33.42467103,-70.61632224,45.0273,0.7294,47RFH9GM+4FM4,Z1
-33.43341516,-70.60111874,432.3108,0.8837,47RFH98X+JHJ6,Z1
-33.43487845,-70.61769188,174.3779,0.8723,47RFH98J+2WVX,Z1
-33.43085594,-70.63169859,181.9102,0.8628,47RFH999+M83P,Z1
-33.43504088,-70.60242597,148.7872,0.7864,47RFH97X+X2P7,Z1
-33.44269379,-70.61421076,94.065,0.759,47RFH94P+W8F7,Z1
-33.43417765,-70.63182377,256.4985,0.7829,47RFH989+87FW,Z1
-33.43458145,-70.62281519,476.4977,0.8274,47RFH98G+5V7Q,Z1
-33.43844625,-70.61446157,38.8068,0.7594,47RFH96P+J6F2,Z1
-33.42406026,-70.61390637,57.0174,0.7648,47RFH9GP+9CGH,Z1
-33.43660737,-70.63146274,121.1478,0.7688,47RFH979+9C3J,Z1
-33.44209541,-70.62379009,235.7648,0.8383,47RFH95G+5F84,Z1
-33.43153431,-70.62954615,107.9252,0.7697,47RFH99C+95PP,Z1
-33.43640943,-70.61743431,70.6044,0.8261,47RFH97M+C2PJ,Z1
-33.43403472,-70.60566813,629.9926,0.7486,47RFH98V+9PPP,Z1
-33.42445978,-70.60593334,354.5906,0.876,47RFH9GV+6J8J,Z1
-33.43114128,-70.62141787,77.3249,0.8505,47RFH99H+GCW8,Z1
-33.43761519,-70.60916403,26.6776,0.7901,47RFH96R+X849,Z1
-33.43854436,-70.63525996,455.7564,0.8899,47RFH967+HVQ8,Z1
-33.4351348,-70.60200969,349.3663,0.7545,47RFH97X+W5XP,Z1
-33.42088055,-70.6088976,428.3911,0.7502,47RFH9HR+JCXM,Z1
-33.44032603,-70.61508263,50.0206,0.6696,47RFH95M+VX7V,Z1
-33.43175942,-70.63892438,98.6871,0.8298,47RFH996+7CWM,Z1
-33.43097689,-70.62973584,33.7176,0.8095,47RFH99C+J42V,Z1
-33.43321165,-70.63908122,100.5528,0.84,47RFH986+P97F,Z1
-33.43890743,-70.62307786,11.1379,0.7609,47RFH96G+CQMP,Z1
-33.44215372,-70.60172542,37.9714,0.6641,47RFH95X+48JX,Z1
-33.42205376,-70.60089949,41.3401,0.7448,47RFH9HX+5JHR,Z1
-33.42575488,-70.61087304,214.3006,0.8873,47RFH9FQ+MMRR,Z1
-33.43307704,-70.63676507,58.984,0.6854,47RFH987+Q79W,Z1
-33.4414528,-70.6254177,153.9316,0.7917,47RFH95F+CR8W,Z1
-33.42159829,-70.60467478,426.5158,0.906,47RFH9HW+9483,Z1
-33.43387707,-70.63961208,52.5849,0.8103,47RFH986+C5RV,Z1
-33.43067599,-70.6108999,615.539,0.8563,47RFH99Q+PJHR,Z1
-33.42041371,-70.60615682,317.0673,0.8329,47RFH9HV+RGPH,Z1
-33.42253358,-70.63030191,35.2815,0.7465,47RFH9G9+XVPM,Z1
-33.44402209,-70.61476555,206.5412,0.8348,47RFH94P+93X4,Z1
-33.44472991,-70.6281107,94.8581,0.8577,47RFH94C+4Q2V,Z1
-33.437891,-70.62860547,130.2487,0.8381,47RFH96C+RHR8,Z1
-33.43336054,-70.62921657,43.6662,0.829,47RFH98C+M83C,Z1
-33.42802051,-70.60372233,57.1473,0.7168,47RFH9CW+QGR5,Z1
-33.43144868,-70.63572106,23.3966,0.7292,47RFH997+CPC5,Z1
-33.43629184,-70.6204126,26.4093,0.6893,47RFH97H+FRP9,Z1
-33.44005717,-70.60662514,50.663,0.6775,47RFH95V+X8HQ,Z1
-33.43119225,-70.63384254,631.8159,0.9328,47RFH998+GFF6,Z1
-33.43837286,-70.63544877,80.5531,0.845,47RFH967+MR34,Z1
-33.44397399,-70.61263174,4.7176,0.6638,47RFH94P+CW95,Z1
-33.43475403,-70.62184839,121.8977,0.7475,47RFH98H+37RX,Z1
-33.44292901,-70.62776543,73.6275,0.8809,47RFH94C+RVHW,Z1
-33.44316057,-70.6137193,122.0214,0.903,47RFH94P+PGJH,Z1
-33.44145942,-70.60504132,21.4308,0.6951,47RFH95V+CX8P,Z1
-33.44449543,-70.62167389,16.0958,0.7025,47RFH94H+6843,Z1
-33.4317968,-70.63666684,64.636,0.8073,47RFH997+78P4,Z1
-33.42837097,-70.6281754,131.1901,0.8655,47RFH9CC+MP43,Z1
-33.42060046,-70.60335603,237.6408,0.8057,47RFH9HW+QM2W,Z1
-33.43744211,-70.62120752,16.0173,0.6729,47RFH97H+2GF7,Z1
-33.4205145,-70.61976683,87.926,0.6663,47RFH9HJ+Q3XF,Z1
-33.42309587,-70.6378401,8.2761,0.6613,47RFH9G6+QV72,Z1
-33.44347986,-70.63778658,179.5458,0.7874,47RFH946+JV4X,Z1
-33.43139156,-70.61741009,17.0611,0.7228,47RFH99M+C2W9,Z1
-33.42953079,-70.62818249,1398.0454,0.8989,47RFH9CC+5PPJ,Z1
-33.42874332,-70.60943171,8.4256,0.7484,47RFH9CR+G646,Z1
-33.42677675,-70.60617124,326.2063,0.8793,47RFH9FV+7GPW,Z1
-33.42789435,-70.61141785,394.4588,0.8066,47RFH9CQ+RCW8,Z1
-33.42311267,-70.6379089,79.2848,0.8072,47RFH9G6+QR4H,Z1
-33.43578662,-70.62352534,41.3385,0.6556,47RFH97G+MHQC,Z1
-33.43387467,-70.60845406,88.7256,0.8678,47RFH98R+FJ33,Z1
-33.44274054,-70.61971143,43.4949,0.7185,47RFH94J+W436,Z1
-33.42197729,-70.60088585,24.9843,0.701,47RFH9HX+6J5W,Z1
-33.44310867,-70.61500655,28.0765,0.7509,47RFH94M+QX5Q,Z1
-33.43984624,-70.63324322,39.3866,0.6739,47RFH968+3P62,Z1
-33.44390209,-70.62035611,40.8787,0.6838,47RFH94H+CVJW,Z1
-33.44382363,-70.62791677,71.4761,0.7546,47RFH94C+FRG4,Z1
-33.43218367,-70.61718524,93.3354,0.677,47RFH99M+44GJ,Z1
-33.4286323,-70.62635005,70.992,0.803,47RFH9CF+GFRQ,Z1
-33.43238758,-70.62859592,165.2509,0.6717,47RFH99C+2HRH,Z1
-33.44343251,-70.60401151,12.0166,0.6775,47RFH94W+J9HP,Z1
-33.43308665,-70.62378166,295.0499,0.7542,47RFH98G+QF8H,Z1
-33.4401478,-70.63060335,165.5804,0.8649,47RFH959+WQR4,Z1
-33.43703481,-70.62107068,36.0454,0.6834,47RFH97H+5HMP,Z1
-33.44343858,-70.63796789,141.4242,0.6631,47RFH946+JRFC,Z1
-33.4211997,-70.62021944,7.4957,0.7062,47RFH9HH+GWC5,Z1
-33.44483819,-70.63996147,34.2758,0.7144,47RFH946+327C,Z1
-33.42284452,-70.61444335,45.3736,0.7205,47RFH9GP+V679,Z1
-33.43967655,-70.62259695,125.1603,0.8443,47RFH96G+4XCX,Z1
-33.42352043,-70.60200819,145.7169,0.7748,47RFH9GX+H5X4,Z1
-33.4414526,-70.62677969,860.9309,0.861,47RFH95F+C79R,Z1
-33.43622324,-70.61982187,76.9206,0.7179,47RFH97J+G374,Z1
-33.42708405,-70.60387929,51.6901,0.7662,47RFH9FW+5C9Q,Z1
-33.44413865,-70.62243821,73.5519,0.8374,47RFH94H+82VH,Z1
-33.44034209,-70.63049515,44.5764,0.755,47RFH959+VR66,Z1
-33.43834048,-70.62093498,420.8313,0.8578,47RFH96H+MJ86,Z1
-33.44227529,-70.61463535,271.0731,0.894,47RFH95P+34QW,Z1
-33.44307669,-70.63559388,92.0886,0.8648,47RFH947+QQ6X,Z1
-33.432532,-70.63076099,55.6355,0.8662,47RFH989+XMQP,Z1
-33.42849126,-70.62762706,194.9695,0.8427,47RFH9CC+JW59,Z1
-33.4395051,-70.627883,32.2771,0.7043,47RFH96C+5RXP,Z1
-33.43713395,-70.62584215,97.7328,0.7552,47RFH97F+4MVJ,Z1
-33.42674934,-70.62140152,40.7893,0.7082,47RFH9FH+8C52,Z1
-33.43093917,-70.63329358,1933.3938,0.8968,47RFH998+JMGG,Z1
-33.42714632,-70.60216181,139.7007,0.8477,47RFH9FX+44W5,Z1
-33.43016006,-70.6057618,35.1569,0.6744,47RFH99V+WMQG,Z1
-33.4345906,-70.6293113,14.7371,0.6795,47RFH98C+5786,Z1
-33.43057252,-70.61841663,115.7588,0.8594,47RFH99J+QJG4,Z1
-33.44461228,-70.61935769,110.8078,0.7487,47RFH94J+572G,Z1
-33.43901851,-70.63001878,19.7446,0.7872,47RFH969+9XX7,Z1
-33.42389389,-70.61312406,26.6276,0.798,47RFH9GP+CQR6,Z1
-33.4328961,-70.62977151,13.2643,0.6788,47RFH98C+R3X3,Z1
-33.43179178,-70.62856763,28.861,0.6551,47RFH99C+7HM9,Z1
-33.427388,-70.60120291,491.3553,0.8859,47RFH9FX+2GVG,Z1
-33.42535217,-70.6010879,24.6492,0.777,47RFH9FX+VH3R,Z1
-33.44368983,-70.60225926,20.5314,0.7915,47RFH94X+G3HG,Z1
-33.42603637,-70.61581755,67.924,0.8213,47RFH9FM+HMMH,Z1
-33.43534841,-70.61408289,348.7752,0.8103,47RFH97P+V973,Z1
-33.42913162,-70.61498676,58.863,0.7492,47RFH9CP+82RM,Z1
-33.43886139,-70.62206636,94.6232,0.7134,47RFH96H+F53H,Z1
-33.44079018,-70.62576984,226.1625,0.8651,47RFH95F+MMQ7,Z1
-33.43808696,-70.61354001,63.103,0.7603,47RFH96P+QH8G,Z1
-33.42770656,-70.611193,6.4367,0.7673,47RFH9CQ+WG7Q,Z1
-33.43949092,-70.61902225,113.4642,0.7067,47RFH96J+6957,Z1
-33.43097431,-70.60418383,72.3306,0.8455,47RFH99W+J882,Z1
-33.44098055,-70.63562835,128.6651,0.7429,47RFH957+JP5Q,Z1
-33.43553106,-70.62261418,128.3959,0.7806,47RFH97G+QXJM,Z1
-33.42462735,-70.60278025,1420.6765,0.9585,47RFH9GW+4VXR,Z1
-33.43243745,-70.62246415,227.4363,0.8328,47RFH99H+22FC,Z1
-33.43483142,-70.60707084,25.4339,0.7103,47RFH98V+357P,Z1
-33.425324,-70.60156294,163.4372,0.7966,47RFH9FX+V9F5,Z1
-33.44245787,-70.62312046,45.352,0.8719,47RFH95G+2Q6J,Z1
-33.42617068,-70.62012851,100.8171,0.8643,47RFH9FH+GWQ5,Z1
-33.42870228,-70.60936325,119.5416,0.8452,47RFH9CR+G76V,Z1
-33.44190479,-70.63736358,995.6595,0.9462,47RFH957+63JV,Z1
-33.42452284,-70.60021563,89.6445,0.7972,47RFH9GX+5WV2,Z1
-33.44239424,-70.62765651,20.1621,0.693,47RFH95C+2WW9,Z1
-33.43124238,-70.62975517,146.3783,0.8018,47RFH99C+G359,Z1
-33.43966284,-70.60544561,30.4623,0.7354,47RFH96V+4RMG,Z1
-33.44111411,-70.62293002,369.2071,0.8878,47RFH95G+HR4C,Z1
-33.4253339,-70.60092669,13.0643,0.7313,47RFH9FX+VJ8M,Z1
-33.43725244,-70.60763348,287.3649,0.8472,47RFH97R+3WXW,Z1
-33.44324966,-70.61265081,114.0669,0.7852,47RFH94P+PW52,Z1
-33.42982947,-70.61998015,319.4953,0.8411,47RFH9CJ+326W,Z1
-33.43472531,-70.62887136,25.8458,0.6848,47RFH98C+4F2R,Z1
-33.42574748,-70.6080765,390.3237,0.9269,47RFH9FR+PQ34,Z1
-33.42803954,-70.61315471,30.9566,0.7162,47RFH9CP+QPQC,Z1
-33.4354422,-70.61802091,26.434,0.6802,47RFH97J+RQH7,Z1
-33.43918218,-70.60514556,365.704,0.9307,47RFH96V+8WHM,Z1
-33.44146859,-70.62592373,133.7795,0.8123,47RFH95F+CJ87,Z1
-33.44297058,-70.62646883,55.1687,0.7162,47RFH94F+RC65,Z1
-33.44478723,-70.6245299,99.7592,0.8725,47RFH94G+35QC,Z1
-33.44374722,-70.62116171,36.9827,0.7181,47RFH94H+GG45,Z1
-33.43198704,-70.61416429,27.5081,0.726,47RFH99P+684G,Z1
-33.42923961,-70.61546418,133.2749,0.7332,47RFH9CM+8R3C,Z1
-33.43685572,-70.61792686,40.0788,0.7291,47RFH97J+7R4M,Z1
-33.44156064,-70.62047871,38.5668,0.7796,47RFH95H+9RCG,Z1
-33.42887024,-70.62671844,33.8672,0.72,47RFH9CF+F832,Z1
-33.44044653,-70.63103812,334.829,0.8604,47RFH959+RHG5,Z1
-33.43867524,-70.60227082,37.6129,0.6532,47RFH96X+G3HV,Z1
-33.42906869,-70.62758307,165.7884,0.7931,47RFH9CC+9XF7,Z1
-33.42807643,-70.62690197,12.6332,0.6533,47RFH9CF+Q69R,Z1
-33.42536965,-70.63231463,9.6205,0.7406,47RFH9F9+V339,Z1
-33.43874116,-70.6373481,167.8762,0.7705,47RFH967+G329,Z1
-33.43458432,-70.60752093,237.8428,0.9013,47RFH98R+5X9M,Z1
-33.43350693,-70.61588735,210.8212,0.9315,47RFH98M+HJXP,Z1
-33.43596487,-70.6243248,1201.7097,0.6677,47RFH97G+J77G,Z1
-33.43088396,-70.62969137,125.6135,0.8008,47RFH99C+J4VQ,Z1
-33.44467949,-70.62291658,82.9062,0.8239,47RFH94G+4RGW,Z1
-33.43247079,-70.60359536,298.3432,0.8972,47RFH99W+2H65,Z1
-33.44318117,-70.62798825,103.1253,0.8635,47RFH94C+PRCM,Z1
-33.42569059,-70.61684146,92.2885,0.6872,47RFH9FM+P7F6,Z1
-33.43973915,-70.61660961,376.8803,0.9272,47RFH96M+492F,Z1
-33.4355757,-70.60338638,119.3124,0.8277,47RFH97W+QJ9W,Z1
-33.44013907,-70.60157525,9.0044,0.7294,47RFH95X+W9VG,Z1
-33.43840524,-70.61813992,229.8343,0.8008,47RFH96J+JPQP,Z1
-33.44115734,-70.61460352,336.9512,0.8241,47RFH95P+G5JP,Z1
-33.43711208,-70.62994777,646.9564,0.8846,47RFH97C+523G,Z1
-33.4392488,-70.62612294,196.9384,0.8459,47RFH96F+8H22,Z1
-33.44390947,-70.61891845,171.6607,0.8543,47RFH94J+CCPP,Z1
-33.43384979,-70.60692237,81.5043,0.7524,47RFH98V+F683,Z1
-33.43116804,-70.61086034,138.7398,0.8035,47RFH99Q+GMJ7,Z1
-33.44191681,-70.62139054,29.5634,0.7409,47RFH95H+6CQ8,Z1
-33.44387726,-70.60196207,136.0431,0.8946,47RFH94X+C6VR,Z1
-33.44373047,-70.62637872,47.5079,0.7742,47RFH94F+GC5Q,Z1
-33.42634047,-70.61284867,31.2839,0.7131,47RFH9FP+FV69,Z1
-33.43797623,-70.61847083,240.5646,0.8464,47RFH96J+RJ2X,Z1
-33.43777006,-70.62040734,39.1518,0.71,47RFH96H+VRW5,Z1
-33.43194227,-70.63035412,28.9928,0.7502,47RFH999+6VC8,Z1
-33.44186527,-70.62778301,237.3295,0.873,47RFH95C+7V49,Z1
-33.42813558,-70.60393419,85.8639,0.7715,47RFH9CW+PCWC,Z1
-33.44174843,-70.61969518,63.6095,0.758,47RFH95J+8435,Z1
-33.42666863,-70.62182888,84.7393,0.7841,47RFH9FH+87M7,Z1
-33.43260113,-70.6012759,666.9481,0.8677,47RFH98X+XF5R,Z1
-33.43028023,-70.61909473,169.2181,0.8827,47RFH99J+V9JQ,Z1
-33.43382675,-70.61299165,155.7691,0.8233,47RFH98P+FR6V,Z1
-33.43662209,-70.63165068,38.3654,0.7192,47RFH979+9852,Z1
-33.4381588,-70.60309574,359.235,0.8217,47RFH96W+PQJQ,Z1
-33.43111752,-70.63651276,238.558,0.7919,47RFH997+H958,Z1
-33.43181231,-70.61415663,138.8439,0.8578,47RFH99P+78GH,Z1
-33.43275406,-70.62315405,107.4669,0.8112,47RFH98G+VPXR,Z1
-33.42932952,-70.63731743,1149.7465,0.9336,47RFH9C7+737X,Z1
-33.44254534,-70.63512809,257.1854,0.6975,47RFH947+XWQ5,Z1
-33.43879035,-70.61747164,14.1329,0.7644,47RFH96M+F2J9,Z1
-33.42576825,-70.6215686,93.6585,0.6935,47RFH9FH+M9V9,Z1
-33.43905096,-70.61826329,152.909,0.8587,47RFH96J+9MHW,Z1
-33.42203733,-70.6124713,275.6431,0.9252,47RFH9HQ+52JH,Z1
-33.44231736,-70.62415843,68.6103,0.7967,47RFH95G+38G9,Z1
-33.42833425,-70.62003766,80.4473,0.8419,47RFH9CH+MX8Q,Z1
-33.43662208,-70.62435558,16.9845,0.6582,47RFH97G+9724,Z1
-33.43659021,-70.62473152,393.3535,0.91,47RFH97G+9468,Z1
-33.43109325,-70.63797633,60.447,0.6839,47RFH996+HR69,Z1
-33.43889414,-70.61873016,159.7579,0.8458,47RFH96J+CGR8,Z1
-33.43445329,-70.61404909,24.6428,0.7595,47RFH98P+698V,Z1
-33.42620077,-70.60472354,117.5984,0.8745,47RFH9FW+G46X,Z1
-33.44335285,-70.61826557,588.5391,0.8619,47RFH94J+MM5W,Z1
-33.43110229,-70.62949405,61.5684,0.7194,47RFH99C+H62R,Z1
-33.43198286,-70.60526065,120.0234,0.8278,47RFH99V+6V5P,Z1
-33.43013419,-70.60705893,191.1471,0.8262,47RFH99V+W5WJ,Z1
-33.43583102,-70.62998891,142.3005,0.7616,47RFH97C+M26M,Z1
-33.44209219,-70.61447857,62.4032,0.8046,47RFH95P+5668,Z1
-33.4273568,-70.602406,74.9447,0.7349,47RFH9FX+325J,Z1
-33.43417595,-70.6252394,178.2713,0.8029,47RFH98F+8WCV,Z1
-33.42382344,-70.6155596,220.3202,0.9028,47RFH9GM+FQG2,Z1
-33.43621584,-70.62230409,117.9631,0.8351,47RFH97H+G387,Z1
-33.44411497,-70.60562594,195.7014,0.7536,47RFH94V+9P5H,Z1
-33.43974652,-70.61635396,274.8996,0.8692,47RFH96M+4F24,Z1
-33.44238036,-70.60744426,121.4894,0.8706,47RFH95V+22VQ,Z1
-33.44362678,-70.61398061,22.2718,0.6502,47RFH94P+GCRW,Z1
-33.44058141,-70.63460747,31.3753,0.7682,47RFH958+Q56P,Z1
-33.43435022,-70.61373464,34.7602,0.6983,47RFH98P+7G2V,Z1
-33.43654143,-70.62693512,141.5976,0.8706,47RFH97F+96P6,Z1
-33.43136151,-70.62003026,93.9861,0.7355,47RFH99H+FX5C,Z1
-33.4421603,-70.62032176,155.9558,0.8458,47RFH95H+4VMG,Z1
-33.4296599,-70.63659959,166.5883,0.6797,47RFH9C7+49JQ,Z1
-33.42955663,-70.61216001,184.1553,0.9012,47RFH9CQ+54GQ,Z1
-33.43234759,-70.63903234,259.8309,0.7887,47RFH996+3985,Z1
-33.43645222,-70.62604123,19.2828,0.6951,47RFH97F+CH8W,Z1
-33.43669573,-70.61104292,13.4429,0.671,47RFH97Q+8HG4,Z1
-33.42663808,-70.61635444,181.4361,0.6768,47RFH9FM+8FRG,Z1
-33.44398012,-70.63415705,62.7628,0.7686,47RFH948+C84Q,Z1
-33.43638618,-70.61734692,161.4202,0.7446,47RFH97M+C3RH,Z1
