latitude,longitude,area_in_meters,confidence,full_plus_code,zone_id
-33.44453795,-70.766046,172.6079,0.8381,47RFH64M+5HPG,Z5
-33.43730501,-70.76559322,24.199,0.6531,47RFH67M+3QFJ,Z5
-33.44306844,-70.76019105,208.9465,0.7716,47RFH64Q+QWF9,Z5
-33.43318145,-70.77025192,93.1493,0.7887,47RFH68H+PVHQ,Z5
-33.44163978,-70.77406888,109.6031,0.9107,47RFH65G+89VH,Z5
-33.45731739,-70.76136905,28.5197,0.7339,47RFG6VQ+3FC6,Z5
-33.44854237,-70.77317984,3810.0302,0.9437,47RFH62G+HPP6,Z5
-33.43700858,-70.76399116,66.2157,0.8676,47RFH67P+5CRM,Z5
-33.45696525,-70.78947292,9.7915,0.7017,47RFG6V6+6669,Z5
-33.44486535,-70.77225811,19.6431,0.6818,47RFH64H+3358,Z5
-33.45165684,-70.76057607,76.2516,0.8166,47RFG6XQ+8QMP,Z5
-33.43660482,-70.77805871,108.1983,0.8564,47RFH67C+9Q4R,Z5
-33.44398342,-70.7659946,122.5656,0.882,47RFH64M+CJ2J,Z5
-33.43599971,-70.76666814,80.6485,0.7553,47RFH67M+J844,Z5
-33.45453257,-70.76335982,136.0535,0.8569,47RFG6WP+5MJM,Z5
-33.43827361,-70.76317331,126.0964,0.808,47RFH66P+MPW3,Z5
-33.44732821,-70.76093536,11.83,0.6578,47RFH63Q+3J8R,Z5
-33.4366534,-70.77106306,102.2087,0.703,47RFH67H+8HMX,Z5
-33.45691377,-70.76279326,8.6274,0.6884,47RFG6VP+6VPG,Z5
-33.45687084,-70.76094057,16.328,0.6863,47RFG6VQ+7J35,Z5
-33.44165842,-70.77028903,60.4701,0.7764,47RFH65H+8VPQ,Z5
-33.4333708,-70.76534323,34.245,0.6913,47RFH68M+MV32,Z5
-33.45306674,-70.8097799,93.3904,0.8068,47RFG5WR+Q3H6,Z5
-33.44022165,-70.80381077,18.0385,0.8008,47RFH55W+WF82,Z5
-33.45887147,-70.76353665,28.394,0.6503,47RFG6RP+FH45,Z5
-33.43698554,-70.76420146,114.5141,0.87,47RFH67P+683G,Z5
-33.43678417,-70.77593681,96.9738,0.8616,47RFH67F+7JPJ,Z5
-33.44630299,-70.77106611,12.035,0.6773,47RFH63H+FHFX,Z5
-33.43263249,-70.76512282,38.8551,0.6847,47RFH68M+WXRJ,Z5
-33.43042721,-70.7686229,110.2999,0.6777,47RFH69J+RHCR,Z5
-33.43922735,-70.77151307,12.1279,0.6768,47RFH66H+895W,Z5
-33.4460073,-70.7653714,13.0678,0.7106,47RFH63M+HVRJ,Z5
-33.45394519,-70.76502127,7.895,0.7033,47RFG6WM+CXH3,Z5
-33.43981625,-70.76737148,51.3926,0.7866,47RFH66M+33C6,Z5
-33.43014085,-70.7698695,111.0109,0.7991,47RFH69J+W3R6,Z5
-33.43924702,-70.76862867,120.7614,0.8787,47RFH66J+8G55,Z5
-33.44633033,-70.76060175,32.5517,0.8566,47RFH63Q+FQ6P,Z5
-33.44244287,-70.77288117,6.7352,0.6544,47RFH65G+2RH9,Z5
-33.46102863,-70.76243119,223.6994,0.8494,47RFG6QQ+H2PR,Z5
-33.45470575,-70.76799865,33.5476,0.7128,47RFG6WJ+4R6J,Z5
-33.46946857,-70.76083952,48.2149,0.7696,47RFG6JQ+6M76,Z5
-33.45947366,-70.76196569,16.6599,0.6521,47RFG6RQ+6672,Z5
-33.45009147,-70.76499321,175.6945,0.689,47RFG6XP+X266,Z5
-33.45092541,-70.76183374,133.6391,0.7665,47RFG6XQ+J7FV,Z5
-33.45387959,-70.76896301,96.5049,0.8324,47RFG6WJ+CCVR,Z5
-33.43042449,-70.77006432,31.6792,0.7743,47RFH69H+RXM5,Z5
-33.43373403,-70.78118431,51.3839,0.7879,47RFH689+GG4J,Z5
-33.4462251,-70.7649596,90.9413,0.7217,47RFH63P+G23V,Z5
-33.43557619,-70.77660576,21.8299,0.7786,47RFH67F+Q96W,Z5
-33.46281173,-70.76167518,138.4832,0.8914,47RFG6PQ+V8GF,Z5
-33.44233134,-70.76690953,141.0032,0.7984,47RFH65M+368Q,Z5
-33.43269866,-70.76304999,166.3487,0.8624,47RFH68P+WQG3,Z5
-33.43986615,-70.76925407,123.1435,0.8839,47RFH66J+3759,Z5
-33.45381152,-70.77624431,34.8622,0.718,47RFG6WF+FGCC,Z5
-33.45190116,-70.78006961,9.1144,0.6776,47RFG6X9+6XMX,Z5
-33.45297951,-70.78280529,157.748,0.9326,47RFG6W8+RV4R,Z5
-33.43186225,-70.77391143,209.3004,0.9096,47RFH69G+7C4H,Z5
-33.45556596,-70.76698821,135.513,0.8669,47RFG6VM+Q6C7,Z5
-33.46610229,-70.7610722,18.3012,0.7358,47RFG6MQ+HH3W,Z5
-33.44108055,-70.78619674,15.3548,0.6535,47RFH657+HG7P,Z5
-33.43250535,-70.76955591,58.6179,0.6948,47RFH68J+X5WJ,Z5
-33.43110525,-70.77140976,23.9771,0.7254,47RFH69H+HC4Q,Z5
-33.45430182,-70.76727228,21.1667,0.708,47RFG6WM+73HV,Z5
-33.43838685,-70.76913159,91.5916,0.8339,47RFH66J+J8XH,Z5
-33.44352672,-70.76080367,233.2611,0.7448,47RFH64Q+HMPV,Z5
-33.46664152,-70.76127852,16.3794,0.6736,47RFG6MQ+8FX6,Z5
-33.43527479,-70.76588,39.8159,0.6669,47RFH67M+VJX5,Z5
-33.44081463,-70.77205197,55.0523,0.7293,47RFH65H+M5GF,Z5
-33.44236315,-70.76149624,143.4398,0.9003,47RFH65Q+3C2C,Z5
-33.43633396,-70.76980604,20.7079,0.7958,47RFH67J+F38J,Z5
-33.43505156,-70.77656814,41.0405,0.7418,47RFH67F+X9FX,Z5
-33.44441832,-70.76312869,32.0302,0.6805,47RFH64P+6PQ9,Z5
-33.45960346,-70.76045997,182.8349,0.8874,47RFG6RQ+5R3V,Z5
-33.46038417,-70.76024847,126.5665,0.8345,47RFG6QQ+RWRJ,Z5
-33.43043556,-70.76837366,62.6137,0.8562,47RFH69J+RMCC,Z5
-33.43479425,-70.76897134,85.3322,0.7467,47RFH68J+3CJ9,Z5
-33.43887649,-70.76513714,55.9923,0.745,47RFH66M+CWXW,Z5
-33.44488167,-70.77067405,17.3327,0.7558,47RFH64H+2PWM,Z5
-33.46478858,-70.76221319,89.188,0.7864,47RFG6PQ+34MC,Z5
-33.43370871,-70.76376307,88.4056,0.7901,47RFH68P+GF9P,Z5
-33.44136143,-70.76891963,17.4763,0.6572,47RFH65J+FC4G,Z5
-33.43896647,-70.76429162,111.3619,0.7773,47RFH66P+C788,Z5
-33.43174486,-70.76184344,11.7508,0.6545,47RFH69Q+8736,Z5
-33.43115028,-70.76861915,99.9962,0.816,47RFH69J+GHJR,Z5
-33.43589021,-70.76563307,16.1159,0.703,47RFH67M+JPX8,Z5
-33.45531066,-70.76006873,89.3659,0.8802,47RFG6VQ+VXFH,Z5
-33.45102667,-70.76160967,29.7133,0.7408,47RFG6XQ+H9JV,Z5
-33.44581954,-70.76096189,35.5863,0.686,47RFH63Q+MJF6,Z5
-33.43988893,-70.77007205,38.4574,0.7684,47RFH66H+2XVG,Z5
-33.4506819,-70.77850569,16.4465,0.7775,47RFG6XC+PHHQ,Z5
-33.44232694,-70.76765358,15.6896,0.7009,47RFH65J+3W9R,Z5
-33.45071204,-70.76140133,12.6708,0.6866,47RFG6XQ+PC9C,Z5
-33.45512869,-70.76345306,190.452,0.8724,47RFG6VP+WJVW,Z5
-33.43083801,-70.76327003,75.021,0.806,47RFH69P+MM9F,Z5
-33.43174436,-70.76170403,124.3765,0.8662,47RFH69Q+8837,Z5
-33.45758655,-70.76216493,17.6008,0.6614,47RFG6RQ+X48G,Z5
-33.434694,-70.76752864,18.2074,0.6625,47RFH68J+4XH6,Z5
-33.43095898,-70.76520257,63.7184,0.8716,47RFH69M+JW7P,Z5
-33.44096061,-70.7637854,9.9486,0.7624,47RFH65P+JF8H,Z5
-33.46858601,-70.76131345,32.073,0.7223,47RFG6JQ+HF7H,Z5
-33.43522129,-70.76381335,12.2101,0.6546,47RFH67P+WF75,Z5
-33.43451194,-70.785865,31.531,0.8085,47RFH687+5MRF,Z5
-33.44137142,-70.76206858,24.5535,0.7155,47RFH65Q+F535,Z5
-33.45796334,-70.80825878,24.4543,0.6677,47RFG5RR+RM9G,Z5
-33.44459782,-70.76282933,136.6056,0.8517,47RFH64P+5V73,Z5
-33.45811714,-70.78255954,19.4338,0.7191,47RFG6R8+QX46,Z5
-33.43204205,-70.764764,74.3598,0.7507,47RFH69P+53Q8,Z5
-33.44531905,-70.76029931,106.5603,0.7979,47RFH63Q+VVG7,Z5
-33.43154573,-70.77095451,76.8158,0.782,47RFH69H+9JM3,Z5
-33.46577795,-70.7728531,65.3505,0.6975,47RFG6MG+MVJW,Z5
-33.43746617,-70.76992787,9.4204,0.7772,47RFH67J+2287,Z5
-33.43370254,-70.76336888,36.693,0.6969,47RFH68P+GM6R,Z5
-33.4368073,-70.76489132,385.4975,0.7761,47RFH67P+72HM,Z5
-33.4641591,-70.76197838,17.5376,0.6787,47RFG6PQ+86JP,Z5
-33.44049563,-70.77247136,26.5152,0.7459,47RFH65H+R225,Z5
-33.44263654,-70.76956573,14.0566,0.6669,47RFH64J+W5VH,Z5
-33.44010778,-70.76927418,123.7681,0.8483,47RFH65J+X75J,Z5
-33.46367512,-70.76999959,18.7304,0.8173,47RFG6PJ+G2CR,Z5
-33.43409256,-70.78573091,255.8948,0.8411,47RFH687+9P68,Z5
-33.45368376,-70.78293925,25.5946,0.794,47RFG6W8+GRFQ,Z5
-33.43338657,-70.76076405,53.5843,0.7987,47RFH68Q+JMXG,Z5
-33.44529146,-70.77040856,105.916,0.8259,47RFH63H+VRP9,Z5
-33.44523933,-70.76497421,104.5029,0.8215,47RFH63P+W22H,Z5
-33.43632469,-70.76384301,71.4869,0.7323,47RFH67P+FFF2,Z5
-33.46036046,-70.76357595,145.4884,0.9219,47RFG6QP+VH3G,Z5
-33.43376242,-70.76356111,158.3651,0.7873,47RFH68P+FHWC,Z5
-33.43690236,-70.76216948,58.1373,0.7628,47RFH67Q+64PW,Z5
-33.44492685,-70.76439698,31.4831,0.7942,47RFH64P+26HV,Z5
-33.46932775,-70.76001908,15.3568,0.6571,47RFG6JQ+7X9V,Z5
-33.45759385,-70.76174141,161.417,0.8754,47RFG6RQ+X867,Z5
-33.43402803,-70.76469053,128.3455,0.8552,47RFH68P+94MX,Z5
-33.43005408,-70.76289322,31.8965,0.659,47RFH69P+XRHV,Z5
-33.44663268,-70.76526845,25.7068,0.7574,47RFH63M+8VXM,Z5
-33.43209022,-70.76661978,8.9015,0.7219,47RFH69M+5966,Z5
-33.43000239,-70.76798165,215.4801,0.8741,47RFH69J+XRRW,Z5
-33.4338678,-70.76058685,59.7153,0.711,47RFH68Q+FQ36,Z5
-33.43561386,-70.77467027,30.4084,0.656,47RFH67G+Q44G,Z5
-33.44439537,-70.76122835,25.2037,0.6586,47RFH64Q+6GR4,Z5
-33.43912647,-70.77225128,104.0405,0.8157,47RFH66H+83XX,Z5
-33.43456018,-70.7606075,84.9532,0.748,47RFH68Q+5QCG,Z5
-33.44446628,-70.76754919,81.2989,0.7719,47RFH64J+6X87,Z5
-33.43127167,-70.76079605,39.7799,0.7883,47RFH69Q+FMW4,Z5
-33.45972642,-70.78474393,11.6151,0.6511,47RFG6R8+442R,Z5
-33.43927878,-70.76942724,15.2172,0.6992,47RFH66J+76PV,Z5
-33.43970347,-70.76682503,15.1875,0.7,47RFH66M+477W,Z5
-33.43572041,-70.76593466,46.104,0.7129,47RFH67M+PJ82,Z5
-33.43702738,-70.76224602,98.7738,0.7723,47RFH67Q+54JR,Z5
-33.44144075,-70.7620274,46.0807,0.6933,47RFH65Q+C5H6,Z5
-33.46055272,-70.76200292,144.8584,0.8014,47RFG6QQ+Q5HX,Z5
-33.43609733,-70.77526481,66.9276,0.7421,47RFH67F+HV94,Z5
-33.44564983,-70.76702629,272.8394,0.7903,47RFH63M+P5X2,Z5
-33.46621607,-70.7636791,338.5335,0.8817,47RFG6MP+GG87,Z5
-33.44747898,-70.783168,79.3921,0.8917,47RFH638+2P4W,Z5
-33.45623526,-70.76113471,12.4453,0.6538,47RFG6VQ+GG5G,Z5
-33.45719154,-70.76209043,48.8219,0.751,47RFG6VQ+45F6,Z5
-33.46741454,-70.76255694,25.6932,0.7435,47RFG6MP+2XPC,Z5
-33.44254368,-70.76987681,87.7594,0.7944,47RFH64J+X2Q9,Z5
-33.43504568,-70.78012412,140.6072,0.8482,47RFH679+XXJ2,Z5
-33.43123306,-70.76598621,29.7903,0.7099,47RFH69M+GJ2M,Z5
-33.44637936,-70.76055345,67.0361,0.822,47RFH63Q+CQWV,Z5
-33.43565837,-70.80675506,14.6959,0.6507,47RFH57V+P7QQ,Z5
-33.45906312,-70.77576013,28.4993,0.7288,47RFG6RF+9MHG,Z5
-33.43646058,-70.76439031,39.9838,0.6884,47RFH67P+C69G,Z5
-33.45215466,-70.76883566,194.034,0.8779,47RFG6XJ+4FMV,Z5
-33.43758505,-70.76409706,49.1259,0.8327,47RFH66P+X96H,Z5
-33.4324121,-70.76149173,72.6532,0.7743,47RFH69Q+2CJF,Z5
-33.45380913,-70.76711314,13.8064,0.7222,47RFG6WM+F5CM,Z5
-33.444788,-70.76547451,88.7545,0.7945,47RFH64M+3RJH,Z5
-33.45145317,-70.7608091,55.5744,0.8181,47RFG6XQ+CM8R,Z5
-33.43073076,-70.7684737,81.4559,0.8794,47RFH69J+PJ2Q,Z5
-33.43805617,-70.76706643,25.865,0.7095,47RFH66M+Q5FQ,Z5
-33.43569797,-70.77470882,123.9742,0.7327,47RFH67G+P4F3,Z5
-33.43730439,-70.76964331,12.8158,0.6963,47RFH67J+34HV,Z5
-33.46656842,-70.77420991,66.8026,0.8566,47RFG6MG+98F7,Z5
-33.43279483,-70.76988888,16.8303,0.7259,47RFH68J+V2Q8,Z5
-33.44212214,-70.79045058,33.128,0.698,47RFH655+5R34,Z5
-33.43251669,-70.76390108,209.5726,0.8353,47RFH68P+XCX6,Z5
-33.45252894,-70.78714264,1336.4056,0.9637,47RFG6W7+X4QV,Z5
-33.44298732,-70.77437924,23.4413,0.7331,47RFH64G+R65H,Z5
-33.46748446,-70.76274407,9.3288,0.6861,47RFG6MP+2W2J,Z5
-33.43522955,-70.76059956,37.0476,0.6851,47RFH67Q+WQ2X,Z5
-33.4312567,-70.76446583,93.6682,0.7933,47RFH69P+F6VJ,Z5
-33.43425871,-70.76202135,35.4504,0.7755,47RFH68Q+75XM,Z5
-33.43083703,-70.76537894,295.3834,0.8497,47RFH69M+MR9H,Z5
-33.44622183,-70.76220306,27.1759,0.7148,47RFH63Q+G474,Z5
-33.43890735,-70.76434753,20.0049,0.7825,47RFH66P+C7JQ,Z5
-33.44603904,-70.76060374,29.3787,0.7184,47RFH63Q+HQJG,Z5
-33.43480393,-70.76817763,88.8268,0.8031,47RFH68J+3PGV,Z5
-33.43725462,-70.77061349,95.0235,0.8704,47RFH67H+3QRV,Z5
-33.44465625,-70.76086867,81.0338,0.7342,47RFH64Q+4MJJ,Z5
-33.43242334,-70.77824481,30.9986,0.837,47RFH69C+2PJ2,Z5
-33.46093282,-70.76024406,102.2415,0.8386,47RFG6QQ+JWCJ,Z5
-33.45424183,-70.78073531,8972.4677,0.9618,47RFG6W9+8P27,Z5
-33.44001675,-70.76027741,101.6825,0.8795,47RFH65Q+XVX6,Z5
-33.43159947,-70.7689934,24.1121,0.8026,47RFH69J+9C62,Z5
-33.45903268,-70.76274215,120.5121,0.8131,47RFG6RP+9WJM,Z5
-33.44136684,-70.76497834,10.6556,0.6876,47RFH65P+F228,Z5
-33.44067876,-70.76106198,17.4283,0.7443,47RFH65Q+PHGR,Z5
-33.43156084,-70.76727961,58.0688,0.8087,47RFH69M+93HC,Z5
-33.46199426,-70.7627942,171.9716,0.7814,47RFG6QP+6V48,Z5
-33.44689185,-70.76235972,70.0282,0.8286,47RFH63Q+63R7,Z5
-33.44481584,-70.7691108,113.6747,0.764,47RFH64J+39C7,Z5
-33.46173644,-70.76458989,26.7421,0.7864,47RFG6QP+853C,Z5
-33.45214664,-70.78680815,73.3986,0.8297,47RFG6X7+47W2,Z5
-33.44142281,-70.76925727,139.1643,0.8276,47RFH65J+C7Q5,Z5
-33.43593556,-70.76135315,115.5684,0.8073,47RFH67Q+JFCG,Z5
-33.43180737,-70.76142315,58.6293,0.7891,47RFH69Q+7CGM,Z5
-33.43966126,-70.76847499,52.817,0.7958,47RFH66J+4JJH,Z5
-33.43386009,-70.76697522,144.7592,0.7979,47RFH68M+F62H,Z5
-33.43710175,-70.7659879,140.4957,0.8317,47RFH67M+5J2V,Z5
-33.44164358,-70.76241806,34.5225,0.6615,47RFH65Q+82W8,Z5
-33.43322391,-70.76807154,11.5736,0.7308,47RFH68J+PQ74,Z5
-33.44265165,-70.80148792,604.8236,0.798,47RFH54X+WCJV,Z5
-33.43868825,-70.76305689,77.5375,0.8558,47RFH66P+GQGC,Z5
-33.43597667,-70.76316824,117.6172,0.8903,47RFH67P+JP4W,Z5
-33.43134816,-70.76071097,90.9318,0.8858,47RFH69Q+FP72,Z5
-33.4377518,-70.76290493,26.1332,0.69,47RFH66P+VRXR,Z5
-33.43239518,-70.77360387,22.7048,0.6533,47RFH69G+2HR4,Z5
-33.45214566,-70.77050227,292.2285,0.8744,47RFG6XH+4QX5,Z5
-33.44235047,-70.78871641,42.7299,0.7459,47RFH656+3G3R,Z5
-33.44264283,-70.76274248,158.4568,0.8207,47RFH64P+WWR6,Z5
-33.45661022,-70.76258768,37.9601,0.7549,47RFG6VP+9X3C,Z5
-33.43332772,-70.76611419,92.008,0.8422,47RFH68M+MH6V,Z5
-33.43510144,-70.76476849,257.8438,0.8694,47RFH67P+X35V,Z5
-33.43157017,-70.76789392,49.6547,0.824,47RFH69J+9RH3,Z5
-33.44608705,-70.76463374,232.686,0.7672,47RFH63P+H49G,Z5
-33.43001634,-70.76935143,62.3359,0.8058,47RFH69J+X7R9,Z5
-33.4526282,-70.77043439,136.8282,0.7991,47RFG6WH+WRWR,Z5
-33.45665994,-70.76077114,115.3823,0.8411,47RFG6VQ+8MQM,Z5
-33.43583787,-70.77953137,29.1964,0.7115,47RFH67C+M58H,Z5
-33.45271906,-70.76585757,19.9004,0.6578,47RFG6WM+WM68,Z5
-33.43939028,-70.76864997,230.6631,0.8431,47RFH66J+6GX6,Z5
-33.4325598,-70.7640253,146.6818,0.7761,47RFH68P+X9HJ,Z5
-33.44215509,-70.79231602,33.3287,0.8143,47RFH655+43MQ,Z5
-33.43979984,-70.76950385,110.2893,0.904,47RFH66J+35Q5,Z5
-33.43221503,-70.76753148,35.3683,0.7374,47RFH69J+4X89,Z5
-33.44631105,-70.76386917,78.5584,0.778,47RFH63P+FFCC,Z5
-33.44716168,-70.76451481,16.3014,0.6622,47RFH63P+45QG,Z5
-33.43433963,-70.76595619,92.3699,0.7343,47RFH68M+7J7F,Z5
-33.44241233,-70.76462931,104.9906,0.7841,47RFH65P+24QH,Z5
-33.43620446,-70.77927478,15.7495,0.7176,47RFH67C+G79R,Z5
-33.44616452,-70.77124811,16.4378,0.7017,47RFH63H+GGJC,Z5
-33.43376696,-70.76153829,36.4883,0.7465,47RFH68Q+F9W9,Z5
-33.43097762,-70.76449916,30.2798,0.8304,47RFH69P+J62R,Z5
-33.43027777,-70.76437966,13.4036,0.7899,47RFH69P+V6QX,Z5
-33.43452054,-70.76574654,78.7268,0.7781,47RFH68M+5PR2,Z5
-33.44156567,-70.76502439,33.1489,0.7072,47RFH65M+9XH6,Z5
-33.43079212,-70.7614789,101.5102,0.7013,47RFH69Q+MCJ8,Z5
-33.43783556,-70.76238274,30.8523,0.7832,47RFH66Q+V29H,Z5
-33.44331615,-70.80079212,18.3278,0.7547,47RFH54X+MMG8,Z5
-33.43726387,-70.76988323,19.2729,0.7367,47RFH67J+32XG,Z5
-33.43622953,-70.76817395,8.8911,0.6577,47RFH67J+GP4V,Z5
-33.44503174,-70.76819491,37.6615,0.8069,47RFH63J+XPMQ,Z5
-33.43474364,-70.77670295,76.7743,0.8717,47RFH68F+4838,Z5
-33.46221609,-70.76240775,126.0423,0.8164,47RFG6QQ+4289,Z5
-33.44630417,-70.76846174,82.1701,0.8755,47RFH63J+FJFR,Z5
-33.43165171,-70.76654244,21.6641,0.7996,47RFH69M+89PW,Z5
-33.45614919,-70.76187542,89.5257,0.8236,47RFG6VQ+G6X5,Z5
-33.43705197,-70.76050612,154.0764,0.7729,47RFH67Q+5QHX,Z5
-33.43240053,-70.77189096,18.4745,0.7119,47RFH69H+26QV,Z5
-33.43498167,-70.76140004,68.2516,0.8077,47RFH68Q+2C5J,Z5
-33.43785052,-70.76897236,74.1784,0.7567,47RFH66J+VC2X,Z5
-33.4416583,-70.79172819,24.8521,0.7246,47RFH655+88JP,Z5
-33.43655276,-70.76785074,9.2707,0.6665,47RFH67J+9VCX,Z5
-33.43304529,-70.80942596,33.2467,0.7419,47RFH58R+Q6P3,Z5
-33.44517184,-70.77006783,129.3914,0.8417,47RFH63H+WXM5,Z5
-33.4415428,-70.76057985,47.1298,0.8206,47RFH65Q+9QM7,Z5
-33.4408816,-70.77278068,125.1468,0.8547,47RFH65G+JVXJ,Z5
-33.43452226,-70.78573953,13.8629,0.6508,47RFH687+5PR3,Z5
-33.43534177,-70.77967204,73.2097,0.8474,47RFH67C+V487,Z5
-33.43191234,-70.76225257,187.1422,0.8763,47RFH69Q+63QH,Z5
-33.45180359,-70.76746102,6.9561,0.7235,47RFG6XM+72FR,Z5
-33.44182416,-70.77201031,93.3733,0.8113,47RFH65H+75H4,Z5
-33.44467719,-70.7612446,124.2359,0.7795,47RFH64Q+4GCR,Z5
-33.45176888,-70.77643898,95.7394,0.7848,47RFG6XF+7CV9,Z5
-33.43886944,-70.76995961,32.6937,0.7988,47RFH66J+F237,Z5
-33.46285574,-70.76520466,16.8968,0.7216,47RFG6PM+VW3M,Z5
-33.45850603,-70.80776395,52.2701,0.7486,47RFG5RR+HVXP,Z5
-33.4461298,-70.76001334,88.6263,0.7987,47RFH63Q+GXXW,Z5
-33.45083831,-70.76180237,114.719,0.7326,47RFG6XQ+M78F,Z5
-33.45619575,-70.78927247,22.3169,0.6597,47RFG6V6+G7H3,Z5
-33.44813841,-70.76086673,100.6305,0.8678,47RFH62Q+PMRF,Z5
-33.44463422,-70.76183357,108.4446,0.7998,47RFH64Q+47VM,Z5
-33.43613227,-70.78540273,2517.4478,0.9015,47RFH677+GRXJ,Z5
-33.43580523,-70.77021458,109.7307,0.832,47RFH67H+MWFJ,Z5
-33.45169338,-70.76886048,22.407,0.672,47RFG6XJ+8FC7,Z5
-33.44467238,-70.76154614,199.4085,0.8192,47RFH64Q+49P4,Z5
-33.45412559,-70.76145841,14.5307,0.7117,47RFG6WQ+8CVV,Z5
-33.44063663,-70.7653861,91.9014,0.8255,47RFH65M+PRXG,Z5
-33.45606072,-70.76600776,277.5401,0.8221,47RFG6VM+HHHH,Z5
-33.43119084,-70.76340915,24.371,0.7905,47RFH69P+GJG9,Z5
-33.43441572,-70.77050474,171.597,0.7627,47RFH68H+6QQ9,Z5
-33.44444218,-70.76437367,17.4968,0.7049,47RFH64P+67C6,Z5
-33.43605627,-70.76567587,72.8401,0.6994,47RFH67M+HPGM,Z5
-33.44750518,-70.78287595,94.1285,0.8894,47RFH628+XRXQ,Z5
-33.43319284,-70.7765188,17.8467,0.6776,47RFH68F+P9H7,Z5
-33.45467715,-70.76989413,32.6417,0.7472,47RFG6WJ+42HV,Z5
-33.453949,-70.76248311,31.9281,0.7602,47RFG6WQ+C2C4,Z5
-33.43287786,-70.77093558,105.0395,0.8766,47RFH68H+RJWR,Z5
-33.4366971,-70.76247166,123.6218,0.8261,47RFH67Q+82C5,Z5
-33.43505879,-70.77055433,31.1001,0.6719,47RFH67H+XQGM,Z5
-33.43258356,-70.77337925,157.4342,0.8255,47RFH68G+XJ9Q,Z5
-33.43348691,-70.76072263,22.3348,0.6873,47RFH68Q+JP2H,Z5
-33.4366661,-70.7668727,42.4839,0.7024,47RFH67M+87J6,Z5
-33.46091911,-70.76286383,114.0673,0.8991,47RFG6QP+JVJ7,Z5
-33.43050311,-70.76335777,81.3239,0.8498,47RFH69P+QMRW,Z5
-33.45188613,-70.77889468,183.1226,0.8033,47RFG6XC+6CXF,Z5
-33.43565991,-70.76920422,23.0565,0.6989,47RFH67J+P8MM,Z5
-33.44141529,-70.76194333,27.3979,0.802,47RFH65Q+C6M9,Z5
-33.43886958,-70.76649596,38.6191,0.7114,47RFH66M+FC26,Z5
-33.43574032,-70.76954432,112.5512,0.8221,47RFH67J+P548,Z5
-33.44111449,-70.7718008,13.5893,0.7963,47RFH65H+H74F,Z5
-33.43358337,-70.76137539,15.426,0.6774,47RFH68Q+HC9Q,Z5
-33.43552057,-70.76700998,45.9017,0.7398,47RFH67M+Q5X4,Z5
-33.45167111,-70.76072441,38.7988,0.8376,47RFG6XQ+8PJ5,Z5
-33.43438138,-70.76420417,143.3131,0.8014,47RFH68P+68VM,Z5
-33.43761073,-70.76642429,405.5989,0.7933,47RFH66M+XC4F,Z5
-33.43544642,-70.77237827,292.8972,0.8093,47RFH67H+R2H5,Z5
-33.43605016,-70.7795113,14.7763,0.6667,47RFH67C+H5HW,Z5
-33.43096804,-70.76926637,196.0647,0.791,47RFH69J+J797,Z5
-33.44650973,-70.76103959,20.6084,0.7234,47RFH63Q+9HWP,Z5
-33.46032439,-70.76271696,84.54,0.8778,47RFG6QP+VWF2,Z5
-33.43891793,-70.76821082,28.753,0.7502,47RFH66J+CPM7,Z5
-33.45150735,-70.78067001,20.936,0.6749,47RFG6X9+9PWP,Z5
-33.44271753,-70.77299558,112.4513,0.8651,47RFH64G+WR66,Z5
-33.45671577,-70.80517203,21.3783,0.8076,47RFG5VV+8W87,Z5
-33.43262161,-70.76141776,395.3825,0.8394,47RFH68Q+XC44,Z5
-33.43267113,-70.76864022,19.7127,0.7063,47RFH68J+WGQ4,Z5
-33.45705811,-70.76246334,175.6993,0.7472,47RFG6VQ+52FJ,Z5
-33.4374943,-70.76733555,154.2091,0.8129,47RFH67M+2337,Z5
-33.44669218,-70.76576918,36.6574,0.733,47RFH63M+8MH7,Z5
-33.43132681,-70.76419162,67.6463,0.8535,47RFH69P+F87X,Z5
-33.44735826,-70.76414777,114.8039,0.8512,47RFH63P+385M,Z5
-33.43633163,-70.76707991,84.0215,0.7544,47RFH67M+F57M,Z5
-33.43143302,-70.76216774,66.2675,0.7491,47RFH69Q+C4GP,Z5
-33.43372292,-70.77636824,33.5314,0.723,47RFH68F+GF62,Z5
-33.46278655,-70.76104625,122.3531,0.823,47RFG6PQ+VHPG,Z5
-33.44459095,-70.7750582,247.5432,0.7073,47RFH64F+5X86,Z5
-33.46367162,-70.7647444,20.9177,0.7548,47RFG6PP+G4J2,Z5
-33.44266094,-70.76112607,29.4411,0.6965,47RFH64Q+WGQH,Z5
-33.45497913,-70.76171681,28.2246,0.7536,47RFG6WQ+283R,Z5
-33.43617401,-70.77436281,42.8628,0.6858,47RFH67G+G7J3,Z5
-33.4390382,-70.77129723,87.0223,0.7839,47RFH66H+9FPF,Z5
-33.44598722,-70.76176186,35.3768,0.8349,47RFH63Q+J75G,Z5
-33.45382941,-70.78151323,22.7321,0.8013,47RFG6W9+F99W,Z5
-33.43840742,-70.76227462,11.0611,0.6653,47RFH66Q+J3QJ,Z5
-33.45641966,-70.76334058,24.0993,0.6777,47RFG6VP+CMM6,Z5
-33.43024668,-70.76330856,30.9918,0.7089,47RFH69P+WM42,Z5
-33.43634999,-70.7664723,32.8348,0.7681,47RFH67M+FC65,Z5
